D 2019-04-11 10:00:39,412 pyplot.py:211 - switch_backend :: Loaded backend module://ipykernel.pylab.backend_inline version unknown.
D 2019-04-11 10:36:32,263 diff.py:144 - update :: diff code[equal] old[1:5] new[1:5]
D 2019-04-11 10:36:32,266 diff.py:263 - _parse :: parse_part from 1 to 6 (to 5 in part parser)
D 2019-04-11 10:36:32,266 diff.py:144 - update :: diff code[replace] old[6:6] new[6:6]
D 2019-04-11 10:36:32,266 diff.py:173 - update :: diff parser end
D 2019-04-11 10:36:49,471 diff.py:128 - update :: diff parser start
D 2019-04-11 10:36:49,471 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:36:49,471 diff.py:140 - update :: diff: line_lengths old: 6, new: 6
D 2019-04-11 10:36:49,472 diff.py:144 - update :: diff code[equal] old[1:5] new[1:5]
D 2019-04-11 10:36:49,475 diff.py:263 - _parse :: parse_part from 1 to 6 (to 5 in part parser)
D 2019-04-11 10:36:49,475 diff.py:144 - update :: diff code[replace] old[6:6] new[6:6]
D 2019-04-11 10:36:49,475 diff.py:173 - update :: diff parser end
D 2019-04-11 10:37:33,859 diff.py:128 - update :: diff parser start
D 2019-04-11 10:37:33,859 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:37:33,859 diff.py:140 - update :: diff: line_lengths old: 6, new: 6
D 2019-04-11 10:37:33,859 diff.py:144 - update :: diff code[equal] old[1:4] new[1:4]
D 2019-04-11 10:37:33,862 diff.py:263 - _parse :: parse_part from 1 to 6 (to 5 in part parser)
D 2019-04-11 10:37:33,862 diff.py:144 - update :: diff code[replace] old[5:6] new[5:6]
D 2019-04-11 10:37:33,862 diff.py:173 - update :: diff parser end
D 2019-04-11 10:37:35,994 diff.py:128 - update :: diff parser start
D 2019-04-11 10:37:35,994 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:37:35,994 diff.py:140 - update :: diff: line_lengths old: 6, new: 6
D 2019-04-11 10:37:35,995 diff.py:144 - update :: diff code[equal] old[1:5] new[1:5]
D 2019-04-11 10:37:35,998 diff.py:263 - _parse :: parse_part from 1 to 6 (to 5 in part parser)
D 2019-04-11 10:37:35,998 diff.py:144 - update :: diff code[replace] old[6:6] new[6:6]
D 2019-04-11 10:37:35,998 diff.py:173 - update :: diff parser end
D 2019-04-11 10:38:00,308 diff.py:128 - update :: diff parser start
D 2019-04-11 10:38:00,308 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:38:00,308 diff.py:140 - update :: diff: line_lengths old: 6, new: 1
D 2019-04-11 10:38:00,308 diff.py:144 - update :: diff code[replace] old[1:6] new[1:1]
D 2019-04-11 10:38:00,309 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:38:00,309 diff.py:173 - update :: diff parser end
D 2019-04-11 10:38:05,353 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:38:05,379 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:38:05,402 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:38:05,420 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:38:05,430 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:38:38,486 diff.py:128 - update :: diff parser start
D 2019-04-11 10:38:38,486 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:38:38,486 diff.py:140 - update :: diff: line_lengths old: 1, new: 7
D 2019-04-11 10:38:38,486 diff.py:144 - update :: diff code[replace] old[1:1] new[1:7]
D 2019-04-11 10:38:38,492 diff.py:263 - _parse :: parse_part from 1 to 7 (to 6 in part parser)
D 2019-04-11 10:38:38,493 diff.py:173 - update :: diff parser end
D 2019-04-11 10:39:03,444 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:03,469 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:03,490 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:03,508 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:03,524 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:08,519 diff.py:128 - update :: diff parser start
D 2019-04-11 10:39:08,520 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:39:08,520 diff.py:140 - update :: diff: line_lengths old: 7, new: 1
D 2019-04-11 10:39:08,520 diff.py:144 - update :: diff code[replace] old[1:7] new[1:1]
D 2019-04-11 10:39:08,520 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:39:08,520 diff.py:173 - update :: diff parser end
D 2019-04-11 10:39:26,439 diff.py:128 - update :: diff parser start
D 2019-04-11 10:39:26,440 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:39:26,440 diff.py:140 - update :: diff: line_lengths old: 1, new: 1
D 2019-04-11 10:39:26,440 diff.py:144 - update :: diff code[replace] old[1:1] new[1:1]
D 2019-04-11 10:39:26,440 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:39:26,440 diff.py:173 - update :: diff parser end
D 2019-04-11 10:39:28,196 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:28,230 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:28,254 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:28,272 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:28,282 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:37,618 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:37,645 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:37,666 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:37,684 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:39:37,694 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:40:54,869 diff.py:128 - update :: diff parser start
D 2019-04-11 10:40:54,869 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:40:54,869 diff.py:140 - update :: diff: line_lengths old: 1, new: 1
D 2019-04-11 10:40:54,869 diff.py:144 - update :: diff code[replace] old[1:1] new[1:1]
D 2019-04-11 10:40:54,870 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:40:54,870 diff.py:173 - update :: diff parser end
D 2019-04-11 10:40:57,277 diff.py:128 - update :: diff parser start
D 2019-04-11 10:40:57,277 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:40:57,277 diff.py:140 - update :: diff: line_lengths old: 1, new: 1
D 2019-04-11 10:40:57,277 diff.py:144 - update :: diff code[replace] old[1:1] new[1:1]
D 2019-04-11 10:40:57,278 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:40:57,278 diff.py:173 - update :: diff parser end
D 2019-04-11 10:40:57,816 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:40:57,836 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:40:57,854 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:40:57,872 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:40:57,882 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:06,912 diff.py:128 - update :: diff parser start
D 2019-04-11 10:44:06,912 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:44:06,912 diff.py:140 - update :: diff: line_lengths old: 1, new: 12
D 2019-04-11 10:44:06,912 diff.py:144 - update :: diff code[replace] old[1:1] new[1:12]
D 2019-04-11 10:44:06,917 diff.py:263 - _parse :: parse_part from 1 to 12 (to 11 in part parser)
D 2019-04-11 10:44:06,917 diff.py:173 - update :: diff parser end
D 2019-04-11 10:44:19,425 diff.py:128 - update :: diff parser start
D 2019-04-11 10:44:19,425 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:44:19,425 diff.py:140 - update :: diff: line_lengths old: 12, new: 1
D 2019-04-11 10:44:19,425 diff.py:144 - update :: diff code[replace] old[1:12] new[1:1]
D 2019-04-11 10:44:19,425 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:44:19,426 diff.py:173 - update :: diff parser end
D 2019-04-11 10:44:22,681 diff.py:128 - update :: diff parser start
D 2019-04-11 10:44:22,681 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:44:22,681 diff.py:140 - update :: diff: line_lengths old: 1, new: 1
D 2019-04-11 10:44:22,681 diff.py:144 - update :: diff code[replace] old[1:1] new[1:1]
D 2019-04-11 10:44:22,682 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:44:22,682 diff.py:173 - update :: diff parser end
D 2019-04-11 10:44:23,397 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:23,426 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:23,448 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:23,467 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:23,476 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:30,589 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:30,614 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:30,637 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:30,656 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:30,666 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:41,881 diff.py:128 - update :: diff parser start
D 2019-04-11 10:44:41,881 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:44:41,881 diff.py:140 - update :: diff: line_lengths old: 1, new: 11
D 2019-04-11 10:44:41,881 diff.py:144 - update :: diff code[replace] old[1:1] new[1:11]
D 2019-04-11 10:44:41,885 diff.py:263 - _parse :: parse_part from 1 to 11 (to 10 in part parser)
D 2019-04-11 10:44:41,885 diff.py:173 - update :: diff parser end
D 2019-04-11 10:44:42,592 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,620 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,641 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,674 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,689 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,704 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,758 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,770 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,783 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,815 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,827 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,839 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,850 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,867 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:42,882 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,199 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,225 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,248 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,280 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,295 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,310 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,364 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,376 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,389 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,421 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,433 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,445 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,456 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,473 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:50,489 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:53,852 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:53,882 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:53,903 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:53,935 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:53,949 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:53,964 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,018 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,030 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,043 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,074 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,086 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,098 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,109 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,126 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:44:54,141 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:11,568 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:11,593 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:11,615 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:11,633 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:11,643 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,246 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,271 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,292 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,323 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,337 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,352 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,406 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,418 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,430 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,461 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,473 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,485 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,496 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,513 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:12,528 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:16,814 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:16,839 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:16,860 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:16,878 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:16,888 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,014 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,038 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,060 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,091 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,106 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,120 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,174 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,187 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,199 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,230 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,242 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,254 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,265 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,282 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:17,297 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:22,968 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:22,992 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,014 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,033 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,044 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,643 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,668 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,689 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,721 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,735 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,750 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,804 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,816 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,828 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,860 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,872 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,884 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,895 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,911 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:23,926 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,523 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,548 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,569 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,587 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,597 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,876 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,901 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,922 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,953 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,968 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:27,983 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,037 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,049 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,061 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,093 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,105 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,117 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,128 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,145 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:28,159 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:47,910 diff.py:128 - update :: diff parser start
D 2019-04-11 10:45:47,910 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:45:47,910 diff.py:140 - update :: diff: line_lengths old: 11, new: 1
D 2019-04-11 10:45:47,910 diff.py:144 - update :: diff code[replace] old[1:11] new[1:1]
D 2019-04-11 10:45:47,911 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:45:47,911 diff.py:173 - update :: diff parser end
D 2019-04-11 10:45:51,134 diff.py:128 - update :: diff parser start
D 2019-04-11 10:45:51,134 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:45:51,134 diff.py:140 - update :: diff: line_lengths old: 1, new: 1
D 2019-04-11 10:45:51,134 diff.py:144 - update :: diff code[replace] old[1:1] new[1:1]
D 2019-04-11 10:45:51,135 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:45:51,135 diff.py:173 - update :: diff parser end
D 2019-04-11 10:45:56,270 diff.py:128 - update :: diff parser start
D 2019-04-11 10:45:56,270 diff.py:139 - update :: diff parser calculated
D 2019-04-11 10:45:56,270 diff.py:140 - update :: diff: line_lengths old: 1, new: 1
D 2019-04-11 10:45:56,271 diff.py:144 - update :: diff code[replace] old[1:1] new[1:1]
D 2019-04-11 10:45:56,271 diff.py:263 - _parse :: parse_part from 1 to 1 (to 0 in part parser)
D 2019-04-11 10:45:56,271 diff.py:173 - update :: diff parser end
D 2019-04-11 10:45:58,989 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:59,012 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:59,035 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:59,053 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:45:59,063 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:05,936 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:05,960 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:05,982 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:06,000 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:06,010 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:10,968 colorbar.py:507 - _get_ticker_loc :: locator: <matplotlib.colorbar._ColorbarAutoLocator object at 0x7f9d1989a128>
D 2019-04-11 10:46:10,968 colorbar.py:536 - update_ticks :: Using auto colorbar locator on colorbar
D 2019-04-11 10:46:10,968 colorbar.py:537 - update_ticks :: locator: <matplotlib.colorbar._ColorbarAutoLocator object at 0x7f9d1989a128>
D 2019-04-11 10:46:10,969 colorbar.py:693 - _add_solids :: Setting pcolormesh
D 2019-04-11 10:46:10,971 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:10,993 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:11,007 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:11,020 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:11,036 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:11,046 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:11,066 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:11,075 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:11,083 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:46:11,098 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:52,085 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:52,111 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:52,133 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:52,151 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:52,161 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:59,905 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:59,931 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:59,952 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:59,971 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:48:59,980 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:14,016 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:14,041 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:14,062 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:14,080 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:14,090 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:20,345 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:20,375 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:20,396 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:20,414 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:20,424 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:27,391 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:27,416 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:27,438 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:27,456 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:27,466 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:31,303 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:31,327 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:31,349 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:31,367 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:31,377 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:35,898 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:35,929 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:35,951 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:35,969 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:35,979 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:39,135 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:39,160 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:39,181 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:39,199 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 10:49:39,209 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 11:00:05,332 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 11:00:05,364 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 11:00:05,392 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 11:00:05,411 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 11:00:05,422 _base.py:2515 - _update_title_p :: update_title_pos
D 2019-04-11 11:01:09,953 diff.py:128 - update :: diff parser start
D 2019-04-11 11:01:09,953 diff.py:139 - update :: diff parser calculated
D 2019-04-11 11:01:09,953 diff.py:140 - update :: diff: line_lengths old: 1, new: 1
